gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
5003321981	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				b37fd0b8-e278-49ff-b1da-80107e0c9dcf	INHS Insect Collection 794818		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	3			Male	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/0ed15fba7d918765c944986017bd4a4d						Imaged by: Ed DeWalt, Felipe Soto-Adames; Date Imaged: 12/10/2015.									#159 24-III-84  Clioperla clio 3 M, N, Det. B. C. Poulton						1984-03-24							24-III-84	stream						BCPoulton AR-159					tributary Flower Spring Creek			United States	US	Arkansas	Howard			6 mi N Dierks at Hwy 4												34.18187	-94.02341	unknown	1000.0			N34.18187º W94.02341º	N34.18187º	W94.02341º		unknown	POINT Z (-94.02341 34.18187 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																									2017												Clioperla clio (Newman, 1839)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlodidae | Isoperlinae | Clioperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlodidae	Isoperlinae			Clioperla				clio			species		(Newman, 1839)	Clio Stripetail	ICZN			
5003321980	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				8bfb20c1-babc-4a03-9579-d77a84fcf0a6	INHS Insect Collection 1504110		Henry W. Robison		2			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/538124060b84f3e4d1ab83ea4bbb527f															HWR93-19. Scott Co., Brush Ck. at St. Hwy 28  Allocapnia granulata, 2F, det. L.V. Hart 2024					HWR-93-19	1993-02-14							14 Feb. 1993	stream											Brush Creek			United States	US	Arkansas	Scott			AR: Scott Co.: Brush Creek (Fourche la Fave R. Dr.) at St. Hwy 28, south of Harvey, AR.												34.838028	-93.786262	unknown	100.0							unknown	POINT Z (-93.786262 34.838028 0)			Hart, Lily	2023-09-19	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Lily V. Hart	https://orcid.org/0000-0002-2906-1849	2024												Allocapnia granulata (Claassen, 1924)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				granulata			species		(Claassen, 1924)	Common Snowfly	ICZN			
5003321979	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				af9aa36d-1e3e-41dc-87cc-85e90df941ec	INHS Plecoptera 6628		W. Larimore		1			Male	adult									present	Vial																	Benton Co., Ark.; White River; Jan. 22, 1944; W. Larimore  Taeniopteryx burksi Ricker & Ross, [W.E. Ricker 1969]						1944-01-22							Jan. 22, 1944	river											White River			United States	US	Arkansas	Benton			Benton Co., Ark.; White River; Jan. 22, 1944; W. Larimore												36.3895	-93.898	unknown	10000			N36.3895º W93.898º	N36.3895º	W93.898º		unknown	POINT Z (-93.898 36.3895 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																						paratype of Taeniopteryx burksi Ricker & Ross, 1968	W. E. Ricker		1969												Taeniopteryx burksi Ricker & Ross, 1968							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Taeniopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Taeniopteryginae			Taeniopteryx				burksi			species		Ricker & Ross, 1968	Eastern Willowfly	ICZN			
5003321978	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				bf748073-c6d9-4f47-99a1-727444bf8046	INHS Insect Collection 877463		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	6			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/d2d8da1512d95293a416134f0d512936						Imaged by: Elise Snyder; Date Imaged: 03/28/2016.									#117, Isoperla, 3-IV-84  Isoperla irregularis, 5 M, 6 F, 11 Ex., Det. R. E. DeWalt, 2016|Isoperla mohri, rear 5 M, 36F, Det. B. C. Poulton || Isoperla mohri Det. B.C. Poulton Rear 5{male} 6{female} Isoperla irregularis, 5M, 6F, 11 Exv. Det. R.E. DeWalt  Photographed by: Elise Snyder Date: 03/28/2016 Notes: Barry C. Poulton Collection						1984-04-03							3-IV-84	stream						BCPoulton AR-117					Hars Creek			United States	US	Arkansas	Izard			2 mi E Myron at Hwy 56												36.19049	-91.67741	unknown	10.0			N36.19049º W91.67741º	N36.19049º	W91.67741º		unknown	POINT Z (-91.67741 36.19049 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2016												Isoperla irregularis (Klapálek, 1923)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlodidae | Isoperlinae | Isoperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlodidae	Isoperlinae			Isoperla				irregularis			species		(Klapálek, 1923)	Texan Stripetail	ICZN			
5003321977	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				310958a8-4cdc-4fe1-8cae-2eb5f617f90c	INHS Insect Collection 793260		Eric J. South		1			Male	adult									present	2 ml cryo 95% EtOH																	AR, Sevier Co., Cossatot River, 5.1 km W Lockesburg at AR-24, 33.97145, -94.22274, sweep net, 6/18/2016, E. J. South, EJS-2016-065  Perlesta sublobata South & DeWalt 2019  Perlesta AR-1, M un., 70% Det. E. J. South, 2016					EJS-2016-065	2016-06-18							2016-6-18	river	Sweep net										Cossatot River			United States	US	Arkansas	Sevier			5.1 km W Lockesburg at AR-24												33.97145	-94.22274	unknown	10.0			33.97145 -94.22274	33.97145	-94.22274		unknown	POINT Z (-94.22274 33.97145 0)			Hart, Lily	2020-06-03	A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																						paratype of Perlesta sublobata South & DeWalt, 2019	Eric J. South		2016												Perlesta sublobata South & DeWalt, 2019							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae | Perlesta	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Acroneuriinae			Perlesta				sublobata			species		South & DeWalt, 2019		ICZN			
5003321976	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				77a65701-5aa1-4bc2-8597-4df8058feb94	INHS Insect Collection 877426		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	1			Male	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/62c1f0b55930ed3d07ec4a224132a5b9 | https://sfg.taxonworks.org/api/v1/images/9fea3a35b2fe6756faf36e4a108ed16d | https://sfg.taxonworks.org/api/v1/images/62c1f0b55930ed3d07ec4a224132a5b9						Imaged by: Kaleb Lukens; Date Imaged: 03/26/2016.									AR(121): Stone Co., Sugarloaf Cr., Hwy 5, 4 mi S Calico Rock|#121, 19-III-84   Clioperla clio, reared M, [13] N, Det. B. C. Poulton   Photographed by: Kaleb Lukens Date: 03/26/2016 Notes: Barry C. Poulton Collection						1984-03-19							19-III-84	stream						BCPoulton AR-121					Sugarloaf Creek			United States	US	Arkansas	Stone			4 mi S CalicoRock at Hwy 5												36.07045	-92.15221	unknown	10.0			N36.07045º W92.15221º	N36.07045º	W92.15221º		unknown	POINT Z (-92.15221 36.07045 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Clioperla clio (Newman, 1839)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlodidae | Isoperlinae | Clioperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlodidae	Isoperlinae			Clioperla				clio			species		(Newman, 1839)	Clio Stripetail	ICZN			
5003321975	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				cadafdac-d6db-4772-ba10-24e0ad486f5b	INHS Insect Collection 1504272		Henry W. Robison		1			Male	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/a308d2523ba724a15227c154b6f86a45															AR: Johnson Co., Granny Ck. at St. Hwy 164, 23 Feb. 1997, H.W. Robison  Zealeuctra narfi, 1M, Det. R.E. DeWalt, 2023 Zealeuctra narfi, 1M, Det. B.C. Poulton  Z. narfi, 1 male; Z. claasseni, 1 female; A. rickeri, 23 males, 5 females; A. mohri, 17 males, 4 females;  B.C. Poulton Donation  Photographed by: Lily Hart  Split up by RED					HWR-97-69	1997-02-23							23 Feb. 1997	stream											Granny Creek			United States	US	Arkansas	Johnson			at St. Hwy 164												35.517742	-93.298914	unknown	100.0							unknown	POINT Z (-93.298914 35.517742 0)			Hart, Lily	2023-09-19	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2023												Zealeuctra narfi Ricker & Ross, 1969							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Leuctridae | Zealeuctra	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Leuctridae	Leuctrinae			Zealeuctra				narfi			species		Ricker & Ross, 1969	Northern Needlefly	ICZN			
5003321974	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				daed442a-8fec-403e-987b-24f2a8578a6d	INHS Plecoptera 4691		Otis A. Hite | Maxine Hite		3			Female	adult									present	Vial								Taken as east bank of Cove Cr. at Tom Jack Hollow and confluence of TJH Creek with Cove Cr. Coordinates are 3 44.440 N Lat., -94 23.725 W Long. RED									ARKANSAS: Washington Co.; Cove Creek, 15 mi S of; Prairie Grove, 23-VI-1962; Otis and Maxine Hite Collection  Acroneuria frisoni, 3F; Det. R. E. DeWalt, Feb. 2007; Acroneuria evoluta Klapalek						1962-06-23							23-VI-1962	stream											Cove Creek			United States	US	Arkansas	Washington			15 mi S Prairie Grove												35.79531	-94.36519	unknown	1000.0			N35.79531º W94.36519º	N35.79531º	W94.36519º		unknown	POINT Z (-94.36519 35.79531 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2007												Acroneuria frisoni Stark & Brown, 1991							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae | Acroneuria	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Acroneuriinae			Acroneuria				frisoni			species		Stark & Brown, 1991	Central Stone	ICZN			
5003321973	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				5c9c84fb-4c32-4e39-8993-b1e941510f39	INHS Insect Collection 794882		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	1			Male	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/a489570f64a27791d6159238b5c7caf0 | https://sfg.taxonworks.org/api/v1/images/3e9dacd85af622857c3df6a27cf2b56d						Imaged by: Ed DeWalt, Felipe Soto-Adames; Date Imaged: 12/10/2015.									#37 19-III-85 | #37 R 6-IV-85|D 29-IV  Pteronarcys pictetii, Rear to 6-IV 1 M, Det. B. C. Poulton  Photographed by: Ed DeWalt, Felipe Soto-Adames Date: 12/10/2015 Notes: K.W. Stewart Collection						1985-03-19							19-III-85	stream						BCPoulton AR-37					Crooked Creek			United States	US	Arkansas	Marion			Pyatt at Hwy 62												36.24585	-92.83496	unknown	10.0			N36.24585º W92.83496º	N36.24585º	W92.83496º		unknown	POINT Z (-92.83496 36.24585 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Pteronarcys pictetii Hagen, 1873							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Pteronarcyoidea | Pteronarcyidae | Pteronarcys | Pteronarcys	Animalia	Arthropoda	Insecta	Plecoptera	Pteronarcyoidea	Pteronarcyidae				Pteronarcys				pictetii			species		Hagen, 1873	Midwestern Salmonfly	ICZN			
5003321972	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				b3e01728-f70e-4d8f-b6f4-eaa9d21d862f	INHS Insect Collection 1504146		Henry W. Robison		1			Female	adult									present	Vial																	HWR94-5. S. Fork Saline R., Hwy 5  Allocapnia rickeri, M, F, det. L.V. Hart 2024					HWR-94-5	1994-02-18							18 Feb. 1994	stream											South Fork Saline River			United States	US	Arkansas	Garland			AR: Garland Co.: South Fork Saline River at St. Hwy 5, ca. 1/2 mi NW of jct. of St. Hwy 5 and 7												34.586259	-92.969937	unknown	100.0							unknown	POINT Z (-92.969937 34.586259 0)			Hart, Lily	2023-09-17	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Lily V. Hart	https://orcid.org/0000-0002-2906-1849	2024												Allocapnia rickeri Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				rickeri			species		Frison, 1942	Midwest Snowfly	ICZN			
5003321971	CC BY 4.0												USNM		Literature_data		MaterialCitation				0bfc36a8-9849-45a1-8698-d96e858d1ea7			Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	1			Male	adult									present	Vial																	AR: Newton Co., Yardelle Creek, Hwy 123, 4.4 km south of Western Grove, 4-VI-84, BCP						1984-06-04							4-VI-84	stream											Yardelle Creek			United States	US	Arkansas	Newton			Hwy 123, 4.4 km south of Western Grove												36.078154	-92.989029	unknown								unknown																														holotype of Perlesta fusca Poulton & Stewart, 1991															Perlesta fusca Poulton & Stewart, 1991							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae | Perlesta	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Acroneuriinae			Perlesta				fusca			species		Poulton & Stewart, 1991	Tinted Stone	ICZN			
5003321970	CC BY 4.0												WIRC		Midwest_data		PreservedSpecimen				dae458b5-9c36-44d1-bb9f-8df01ae363f5	UWisconsin 7162		F. Snyder		1			Male	adult									present	Pin																	Petit Jean State Park, Arkansas, May 31, 1937 Fred Snyder Coll.						1937-05-31																						United States	US	Arkansas	Conway			Petit Jean State Park												35.12751	-92.91987	unknown								unknown																															Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2009												Perlesta cinctipes (Banks, 1905)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae | Perlesta	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Acroneuriinae			Perlesta				cinctipes			species		(Banks, 1905)	Plains Stone	ICZN			
5003321969	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				0109113f-9ebb-4b7d-a577-47e8ea74ef61	INHS Insect Collection 794683		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	5				immature									present	Vial		https://sfg.taxonworks.org/api/v1/images/9e364680301dee00a6284f0b7c4c7ce7						Imaged by: Ed DeWalt, Felipe Soto-Adames; Date Imaged: 12/9/2015.									Ark#5, 20-III-86  Haploperla brevis 5 N Det. B. C. Poulton  Photographed by: Ed DeWalt, Felipe Soto-Adames Date: 12/9/2015 Notes: K.W. Stewart Collection						1986-03-20							20-III-86	stream						BCPoulton AR-5					Hagood Creek			United States	US	Arkansas	Randolph			0.5 mi S Middlebrook at Hwy 115												36.45315	-90.92774	unknown	10.0			N36.45315º W90.92774º	N36.45315º	W90.92774º		unknown	POINT Z (-90.92774 36.45315 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Haploperla brevis (Banks, 1895)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Chloroperlidae | Haploperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Chloroperlidae	Chloroperlinae			Haploperla				brevis			species		(Banks, 1895)	Least Sallfly	ICZN			
5003321968	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				a003ed75-25ac-45bc-bb07-05e05c54e077	INHS Insect Collection 1539306		B. Ewing		1			Female	adult									present	Vial																	AR: Polk Co., Ewing farm, 7 mi. west of Mena, AR., 8 July 1991, B. Ewing  Neoperla harpi, F, det. L.V. Hart 2024						1991-07-08							8 July 1991															United States	US	Arkansas	Polk			Ewing farm, 7 mi. west of Mena, AR.																																																					Lily V. Hart	https://orcid.org/0000-0002-2906-1849	2024												Neoperla harpi Ernst & Stewart, 1986							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae | Neoperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Perlinae			Neoperla				harpi			species		Ernst & Stewart, 1986	Arkansas Stone	ICZN			
5003321967	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				1f67b5b0-0de7-4cc8-9a70-9fea2e916619	INHS Insect Collection 1504229		Henry W. Robison		3			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/3134587c5db415de2ebdc31045d8c376															HWR 96-44: Big Ck., Hwy 115  T. burksi, 2 males, 3 females					HWR-96-44	1996-02-24							24 Feb. 1996	stream											South Big Creek			United States	US	Arkansas	Sharp			AR: Sharp Co.: South Big Creek at St. Hwy 115												36.024438	-91.376013	unknown								unknown	POINT Z (-91.376013 36.024438 0)			Hart, Lily	2023-09-21	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																																					Taeniopteryx burksi Ricker & Ross, 1968							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Taeniopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Taeniopteryginae			Taeniopteryx				burksi			species		Ricker & Ross, 1968	Eastern Willowfly	ICZN			
5003321966	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				a03f46b9-896c-4740-aefb-d4756f028f7d	INHS Plecoptera 13400		Otis A. Hite		1			Male	adult									present	Vial																	Benton Co. Hite; Springtown; Flint Creek; 22-4-62;   Hastaperla brevis 1M 5F BCP						1962-04-22							22-4-62	stream						Topozone					Flint Creek			United States	US	Arkansas	Benton			Springtown												36.261	-94.423	unknown	10000			N36.261º W94.423º	N36.261º	W94.423º		unknown	POINT Z (-94.423 36.261 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Haploperla brevis (Banks, 1895)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Chloroperlidae | Haploperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Chloroperlidae	Chloroperlinae			Haploperla				brevis			species		(Banks, 1895)	Least Sallfly	ICZN			
